date,Year,Month,FTB_Import_Returned_(-),FTB_Import_Other,FTB_Import_Ships_and_aircraft,FTB_Import_Diamonds_rough_and_working_net,FTB_Import_Fuels,FTB_Import_Investment_goods,FTB_Import_Raw_materials,FTB_Import_Consumer_goods,"FTB_Import_excl._ships_aircraft,_diamonds_and_fuels",FTB_Import_Total_excl._ships_aircraft_and_diamonds,FTB_Import_Total,FTB_Export_Returned_(-),FTB_Export_Wholesale_of_diamonds,FTB_Export_Working_of_diamonds,FTB_Export_Other,"FTB_Export_Manufacturing,_mining_&_quarrying_excl.working_diamonds","FTB_Export_Agriculture,_forestry_and_fishing","FTB_Export_Total_excl._ships,_aircraft_and_diamonds",FTB_Export_Total,fisher_export_volume,fisher_import_volume,Austria_Import,Austria_Export,Italy_Import,Italy_Export,Ireland_Import,Ireland_Export,Estonia_Import,Estonia_Export,Bulgaria_Import,Bulgaria_Export,Belgium_Import,Belgium_Export,Germany_Import,Germany_Export,Denmark_Import,Denmark_Export,Netherlands_Import,Netherlands_Export,Hungary_Import,Hungary_Export,Greece_Import,Greece_Export,Luxembourg_Import,Luxembourg_Export,Latvia_Import,Latvia_Export,Lithuania_Import,Lithuania_Export,Malta_Import,Malta_Export,Slovenia_Import,Slovenia_Export,Slovakia_Import,Slovakia_Export,Spain_Import,Spain_Export,Poland_Import,Poland_Export,Portugal_Import,Portugal_Export,Finland_Import,Finland_Export,Czechia_Import,Czechia_Export,France_Import,France_Export,Cyprus_Import,Cyprus_Export,Croatia_Import,Croatia_Export,Romania_Import,Romania_Export,Sweden_Import,Sweden_Export,Iceland_Import,Iceland_Export,Norway_Import,Norway_Export,Switzerland_Import,Switzerland_Export,Ukraine_Import,Ukraine_Export,Albania_Import,Albania_Export,Bosnia_and_Herzegovina_Import,Bosnia_and_Herzegovina_Export,Belarus_Import,Belarus_Export,Gibraltar_Import,Gibraltar_Export,United_Kingdom_Import,United_Kingdom_Export,Turkiye_Import,Turkiye_Export,Moldova_Import,Moldova_Export,North_Macedonia_Import,North_Macedonia_Export,Serbia_Import,Serbia_Export,Russian_Federation_Import,Russian_Federation_Export,Other_Countries_Import,Other_Countries_Export,Uzbekistan_Import,Uzbekistan_Export,Azerbaijan_Import,Azerbaijan_Export,United_Arab_Emirates_Import,United_Arab_Emirates_Export,Indonesia_Import,Indonesia_Export,Armenia_Import,Armenia_Export,Bahrain_Import,Bahrain_Export,Georgia_Import,Georgia_Export,India_Import,India_Export,Hong_Kong_Import,Hong_Kong_Export,Philippines_Import,Philippines_Export,Viet_Nam_Import,Viet_Nam_Export,Turkmenistan_Import,Turkmenistan_Export,Taiwan_Import,Taiwan_Export,Japan_Import,Japan_Export,Jordan_Import,Jordan_Export,Myanmar_Import,Myanmar_Export,Malaysia_Import,Malaysia_Export,China_(1)_Import,China_(1)_Export,Singapore_Import,Singapore_Export,Sri_Lanka_Import,Sri_Lanka_Export,South_Korea_Import,South_Korea_Export,Kazakhstan_Import,Kazakhstan_Export,Cambodia_Import,Cambodia_Export,Thailand_Import,Thailand_Export,Uganda_Import,Uganda_Export,Eswatini_Import,Eswatini_Export,Ethiopia_Import,Ethiopia_Export,Botswana_Import,Botswana_Export,Ghana_Import,Ghana_Export,Gabon_Import,Gabon_Export,South_Africa_Import,South_Africa_Export,Dem._Rep.of_the_Congo_Import,Dem._Rep.of_the_Congo_Export,Zimbabwe_Import,Zimbabwe_Export,Zambia_Import,Zambia_Export,Cote_d'Ivoire_Import,Cote_d'Ivoire_Export,Tanzania_Import,Tanzania_Export,Mauritius_Import,Mauritius_Export,Egypt_Import,Egypt_Export,Morocco_Import,Morocco_Export,Nigeria_Import,Nigeria_Export,Namibia_Import,Namibia_Export,Senegal_Import,Senegal_Export,Republic_of_Congo_Import,Republic_of_Congo_Export,Cameroon_Import,Cameroon_Export,Kenya_Import,Kenya_Export,Reunion_Import,Reunion_Export,Rwanda_Import,Rwanda_Export,USA_Import,USA_Export,Mexico_Import,Mexico_Export,Canada_Import,Canada_Export,El_Salvador_Import,El_Salvador_Export,Bahamas_Import,Bahamas_Export,Barbados_Import,Barbados_Export,Jamaica_Import,Jamaica_Export,Guatemala_Import,Guatemala_Export,Haiti_Import,Haiti_Export,Honduras_Import,Honduras_Export,Dominican_Republic_Import,Dominican_Republic_Export,Trinidad_and_Tobago_Import,Trinidad_and_Tobago_Export,Martinique_Import,Martinique_Export,Nicaragua_Import,Nicaragua_Export,Puerto_Rico_Import,Puerto_Rico_Export,Panama_Import,Panama_Export,Cuba_Import,Cuba_Export,Costa_Rica_Import,Costa_Rica_Export,Uruguay_Import,Uruguay_Export,Ecuador_Import,Ecuador_Export,Argentina_Import,Argentina_Export,Bolivia_Import,Bolivia_Export,Brazil_Import,Brazil_Export,Venezuela_Import,Venezuela_Export,Paraguay_Import,Paraguay_Export,Peru_Import,Peru_Export,Chile_Import,Chile_Export,Colombia_Import,Colombia_Export,Australia_Import,Australia_Export,New_Zealand_Import,New_Zealand_Export,Papua_New_Guinea_Import,Papua_New_Guinea_Export,Fiji_Import,Fiji_Export,Countries_Import,Countries_Export
2024-08-01 00:00,2024,August,9.8,0.0,36.5,90.8,595.9,1075.1,3218.7,1990.5,6284.3,6880.2,7007.5,27.6,27.6,171.7,0.0,4801.5,65.6,4742.4,5038.7,118.10616020621472,106.50980385064088,52.1,5.8,279.2,72.5,148.8,245.5,3.0,1.2,24.1,4.6,220.2,105.3,512.9,214.5,45.6,7.1,279.7,237.7,33.7,17.2,169.3,38.9,11.9,3.2,5.4,1.9,6.0,5.8,4.9,9.4,12.1,26.2,12.6,1.8,187.5,84.5,51.7,38.1,23.6,5.9,26.5,6.7,59.7,14.2,209.4,119.9,32.3,69.3,3.5,1.7,45.5,23.9,56.8,20.9,0.5,0.1,19.9,3.3,399.8,68.3,10.8,5.9,0.4,0.4,0.8,0.2,2.5,1.5,0.0,0.0,200.1,128.1,93.3,2.0,0.5,26.7,1.1,0.2,5.5,1.2,12.0,41.5,26.6,56.8,1.1,16.7,1.0,17.1,194.7,37.5,2.9,7.5,0.4,1.5,15.7,3.4,3.1,3.7,124.3,158.7,187.0,99.8,17.6,14.3,25.5,9.1,0.0,0.0,101.9,55.6,94.3,77.9,38.2,13.3,0.4,0.0,0.3,0.9,1115.8,236.4,102.0,61.9,5.4,5.9,218.1,92.9,0.7,4.1,0.1,0.0,40.0,44.2,0.5,0.1,0.1,0.2,4.7,1.7,5.0,0.1,0.1,0.6,0.0,0.5,13.9,13.6,0.0,0.1,0.0,0.3,0.4,0.1,0.0,0.1,0.7,0.5,0.6,0.2,22.8,22.9,1.1,6.2,0.7,1.6,0.7,0.3,0.4,8.7,0.1,0.0,0.0,0.0,0.7,5.6,0.0,0.0,0.0,0.4,622.6,1572.6,4.5,36.6,30.3,43.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.2,3.4,0.0,0.0,0.0,1.9,0.0,3.0,0.0,0.9,0.0,0.0,0.0,0.2,0.2,0.3,1.7,0.6,0.0,0.7,2.3,2.4,18.7,1.3,0.6,4.9,20.2,22.2,0.3,0.2,23.6,97.5,0.0,0.1,2.1,0.3,1.7,6.6,13.4,8.4,1.3,7.7,15.9,42.2,3.6,11.9,0.0,0.0,0.0,0.0,642.6,882.7
2024-09-01 00:00,2024,September,11.2,0.0,57.0,141.8,708.7,1049.8,3742.5,2224.0,7016.3,7725.0,7923.8,35.7,31.4,79.4,0.0,4598.1,88.4,4483.0,4761.5,115.26715539418473,120.20259533550085,60.0,6.3,266.5,90.0,143.6,322.4,6.6,0.7,31.1,6.0,289.1,127.8,549.6,193.9,37.8,10.0,328.0,220.5,38.6,20.8,189.4,28.1,16.3,1.3,5.0,2.8,14.1,6.3,6.7,61.9,19.0,33.1,11.5,1.6,169.1,92.1,67.0,35.2,31.6,7.1,28.8,11.1,55.1,13.7,208.1,115.3,37.8,59.5,1.9,2.0,39.6,91.7,62.1,11.4,0.1,0.2,27.9,5.5,419.2,40.4,9.1,16.6,0.2,0.2,1.5,0.0,3.8,2.3,0.0,0.0,253.7,180.0,116.1,2.9,0.3,0.7,1.9,0.1,7.5,2.0,20.8,46.4,18.9,3.7000000000000006,2.2,0.8,0.6,33.7,249.5,27.5,7.8,1.8,1.3,1.1,0.3,0.2,4.1,3.6,154.0,230.1,257.5,151.0,15.1,16.4,26.4,8.5,0.0,0.1,111.5,61.8,95.6,74.3,40.8,7.0,0.2,0.2,0.6,1.1,1302.0,228.1,127.5,97.3,8.0,6.7,199.8,67.3,0.5,5.2,0.2,0.0,104.3,26.5,1.3,1.0,0.3,0.0,3.9,0.8,8.8,0.6,0.0,0.5,0.0,0.2,12.7,18.2,0.0,1.3,0.0,0.1,0.0,0.4,0.0,0.1,1.8,0.8,3.0,0.2,29.7,34.8,1.1,8.1,2.0,1.9,0.3,0.1,0.4,0.3,0.0,0.4,0.0,0.2,1.0,3.6,0.0,0.1,0.0,0.2,755.9,1597.6,10.0,37.7,39.0,51.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.2,3.8,0.0,0.0,0.0,3.0,0.7,2.4,0.0,0.3,0.0,0.0,0.0,0.4,0.1,0.4,6.4,1.3,0.0,0.0,2.0,2.0,23.5,1.6,1.0,2.4,31.2,19.5,0.1,0.0,30.3,87.3,0.6,0.3,11.1,0.5,2.2,4.7,11.2,7.6,0.8,6.6,12.2,46.4,0.9,39.3,0.0,0.3,0.0,0.0,669.4,511.5
2024-10-01 00:00,2024,October,5.2,0.0,48.3,167.1,810.3,1179.9,3429.3,2009.5,6618.7,7429.0,7644.4,43.4,20.2,166.1,0.0,4251.4,90.6,3994.8,4484.9,101.8559444758735,115.90546069596732,50.7,6.9,285.4,133.2,138.2,193.2,7.0,1.4,26.2,7.7,288.2,154.7,528.9,348.1,49.1,19.0,326.6,187.7,57.9,11.5,127.6,24.9,20.4,0.3,5.3,1.5,11.1,6.2,3.0,16.9,15.3,49.7,11.7,2.9,154.9,70.1,48.0,47.8,22.7,5.5,25.6,23.2,65.1,13.9,208.0,110.4,58.6,34.2,14.2,1.9,62.5,70.6,65.5,11.5,0.6,0.1,26.3,3.1,366.3,36.0,6.9,7.8,0.5,0.5,0.8,0.0,3.2,1.3,0.0,21.2,203.5,114.8,104.3,2.1,0.3,0.7,1.0,1.0,6.6,1.1,26.1,50.2,21.300000000000004,8.4,1.0,0.8,1.3,20.3,269.3,54.3,4.6,1.5,0.2,0.4,0.2,0.3,4.0,4.4,148.7,177.6,219.3,168.3,18.4,16.4,22.5,8.0,0.0,0.0,94.1,77.7,87.5,109.6,19.1,8.5,0.2,0.0,0.4,1.4,1156.3,202.0,119.7,50.0,5.4,4.1,217.0,90.3,0.9,4.2,0.1,0.1,106.7,19.6,1.3,1.0,0.4,0.2,5.2,0.2,3.8,0.5,0.2,0.9,0.1,0.1,11.1,14.6,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.7,0.2,18.9,0.1,26.2,26.4,0.8,3.3,0.5,2.8,0.0,0.0,0.1,0.8,0.0,0.3,0.0,0.2,0.7,3.3,0.0,0.0,0.0,0.0,692.3,1485.1,11.7,34.0,39.3,43.6,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.2,0.1,3.0,0.0,0.0,0.0,1.3,0.1,2.8,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.5,4.2,1.4,0.0,0.0,1.4,3.9,26.7,0.7,0.6,1.7,40.1,15.0,0.2,0.0,40.6,98.4,0.0,0.0,19.0,0.3,2.7,5.6,11.2,7.7,0.7,7.6,16.3,39.3,1.1,3.9,0.0,0.0,0.0,0.1,771.0,494.9
2024-11-01 00:00,2024,November,9.4,0.0,13.4,150.2,796.5,1190.2,3223.6,2129.2,6543.0,7339.5,7503.1,38.2,14.6,108.1,0.0,4525.9,125.4,4441.8,4735.9,113.63359291980964,115.46450993114613,50.0,9.3,304.5,97.4,277.5,226.3,5.4,1.3,24.7,6.6,236.3,97.8,427.4,209.4,51.3,8.0,329.7,281.9,32.1,14.7,72.4,25.3,17.9,0.4,4.3,6.2,6.7,11.5,5.2,17.0,12.7,35.6,13.2,3.5,195.6,67.8,43.2,38.8,15.4,6.1,32.3,4.6,101.7,10.2,179.8,119.8,21.3,35.3,5.3,1.7,35.3,66.6,67.8,15.4,0.8,0.2,25.3,2.8,345.7,42.5,23.7,17.7,0.4,0.3,0.7,0.1,3.7,1.6,0.0,0.0,229.6,114.4,47.5,1.7,0.6,0.9,0.9,1.0,7.0,2.3,36.3,56.2,9.3,7.5,3.8,1.2,2.0,28.2,206.4,48.5,5.8,2.7,1.3,1.3,0.1,0.0,5.8,4.2,133.5,208.8,202.5,116.8,14.3,13.6,20.5,8.2,0.1,0.0,86.4,94.5,112.8,94.1,35.7,7.4,0.4,0.0,1.0,3.9,1255.6,214.9,131.2,66.0,5.5,1.5,198.8,69.1,1.2,5.6,0.1,0.1,98.6,57.5,0.7,0.2,0.1,0.2,1.6,0.8,7.5,0.8,0.3,0.4,0.0,0.3,11.5,21.0,0.0,0.4,0.0,0.0,0.0,0.3,0.1,0.1,0.9,0.4,13.4,0.5,26.4,14.0,1.0,4.4,0.5,2.0,0.1,0.1,0.2,3.3,0.0,0.0,0.0,0.0,1.0,3.3,0.0,0.0,0.0,0.7,702.6,1629.5,6.4,35.2,36.7,40.4,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.0,0.0,0.0,0.0,1.9,0.1,2.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,5.9,1.1,0.0,0.0,1.1,4.9,19.5,10.3,0.2,2.0,31.8,9.7,0.5,0.0,24.2,69.6,0.1,0.1,13.8,0.2,2.2,8.3,12.9,7.7,1.4,8.9,10.5,46.7,1.1,4.9,0.0,0.0,0.0,0.0,761.4,416.8
2024-12-01 00:00,2024,December,6.7,0.0,28.0,187.7,533.9,2257.3,3670.4,2869.3,8797.0,9330.9,9546.6,40.9,25.3,48.4,0.0,4913.0,143.7,4963.9,5089.5,129.49875028155697,146.45806970237274,65.1,6.299,358.7,92.7,212.8,257.199,6.3,1.0,33.9,6.299,370.0,112.9,787.2,161.3,40.0,8.3,350.2,261.399,39.5,23.0,80.7,75.799,25.4,2.899,7.3,3.2,13.2,7.4,5.4,20.899,16.3,33.399,39.0,3.899,247.1,62.5,59.6,44.5,24.7,6.0,24.2,7.599,130.4,8.8,313.8,94.099,28.8,81.7,30.8,1.6,40.8,100.2,91.8,18.8,0.2,0.3,33.7,4.2,418.9,45.299,9.3,18.3,2.5,0.5,0.9,0.0,5.0,1.6,0.1,15.5,260.0,144.4,57.1,1.0,0.5,0.9,1.3,0.5,6.5,2.299,28.0,43.7,12.9,7.099,2.3,3.399,0.6,26.399,195.5,53.6,8.3,2.7,1.3,0.7,0.1,0.1,3.8,17.6,135.3,227.5,268.2,175.5,17.4,18.699,32.6,19.6,0.0,0.5,161.9,119.3,245.1,105.8,35.6,8.699,0.3,0.0,0.3,0.9,2002.5,255.5,121.6,79.0,4.0,10.5,327.4,95.799,0.8,4.799,0.6,0.0,130.2,26.8,1.2,1.8,0.1,0.2,1.6,1.0,21.9,0.7,0.0,0.4,0.0,0.0,12.2,12.3,0.0,0.4,0.0,0.2,0.9,0.4,0.1,0.7,0.7,0.8,21.4,0.4,32.7,26.0,0.7,18.5,0.7,1.399,0.2,0.0,0.3,3.399,0.0,0.0,0.0,0.8,0.5,4.2,0.0,0.1,0.0,0.2,822.9,1484.599,11.5,25.1,40.5,65.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.4,0.3,3.5,0.0,0.0,0.0,0.6,0.3,7.0,0.0,0.3,0.0,0.0,0.0,0.2,0.1,0.3,5.0,0.7,0.0,0.1,1.6,1.899,12.5,3.399,0.6,9.599,17.7,16.899,0.4,0.1,23.5,112.599,1.0,0.2,19.4,1.2,1.8,8.8,18.6,9.3,2.1,8.699,12.2,41.799,0.7,5.0,0.0,0.1,0.0,0.0,548.6,677.1
2025-01-01 00:00,2025,January,0,0,28.4,150.5,876,1022.4,3370.8,1922,6315.3,7191.3,7370.1,44.1,82.5,194.2,0,4354.7,205.7,4468.5,4793,,,33.1,8.599,252.4,105.3,175.6,252.9,5.1,1.0,23.8,5.0,197.7,104.4,442.4,165.9,29.1,43.799,334.6,260.399,21.5,24.199,68.1,27.8,23.2,1.7,5.6,2.299,8.7,5.299,5.4,13.0,11.4,36.2,5.4,1.399,139.3,74.599,49.0,43.7,55.5,6.4,20.5,15.4,70.6,11.4,187.8,154.4,20.3,37.7,3.8,3.6,28.7,34.299,67.4,9.699,0.4,0.1,18.1,4.5,471.5,41.2,9.0,11.699,0.3,0.5,2.2,0.0,4.5,1.6,0.0,22.199,198.3,135.3,70.5,1.8,0.5,6.799,1.3,0.2,5.3,1.2,38.2,48.0,13.0,8.699000000000002,1.6,1.899,1.1,15.3,206.8,44.6,6.8,2.2,0.9,1.1,0.0,0.0,2.1,3.6,148.3,209.699,255.5,180.9,13.4,27.199,30.0,25.3,0.0,0.0,153.5,72.9,52.7,85.7,33.6,8.599,0.4,0.8,0.4,0.5,1056.4,185.599,145.9,58.7,5.2,4.9,214.7,87.0,0.8,4.0,0.4,0.1,100.1,23.0,1.0,1.7,0.6,0.2,2.6,1.0,3.0,1.399,0.2,0.6,0.0,0.0,12.0,12.8,0.0,1.0,0.0,0.0,0.0,0.4,0.1,0.2,0.3,1.399,14.8,0.1,27.1,25.8,0.7,3.399,0.2,1.7,0.0,0.1,0.2,0.1,0.0,0.3,0.0,1.399,1.0,6.2,0.0,0.1,0.0,5.2,770.7,1573.8,17.6,34.299,42.8,58.7,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.1,0.1,3.299,0.0,0.0,0.0,0.7,0.2,3.299,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.4,1.4,1.3,0.0,0.1,0.9,2.0,16.4,1.1,0.4,9.4,15.5,16.8,0.1,0.1,19.7,100.5,0.6,0.1,7.7,1.0,2.5,4.9,22.3,5.799,0.8,6.799,16.0,44.1,1.1,2.799,0.0,0.0,0.0,0.0,881.1,390.5
2025-02-01 00:00,2025,February,1.8,0.0,2.5,161.4,678.1,1019.2,3128.5,2052.1,6199.8,6877.9,7041.8,34.5,54.9,143.2,0.1,4216.6,180.7,4339.3,4561.0,112.48791979734062,107.53630707652084,58.6,7.5,306.9,129.7,159.5,247.1,4.7,0.7,29.6,5.9,226.2,104.8,472.9,181.0,40.9,7.5,314.3,228.9,39.1,39.6,84.2,24.0,20.3,3.1,4.5,2.7,7.8,9.8,7.2,15.2,27.9,44.1,7.3,2.6,157.0,105.0,64.5,47.8,38.4,5.9,24.4,6.7,51.7,12.9,186.1,150.4,16.1,37.6,5.0,4.9,36.9,45.7,56.3,16.6,0.1,3.4,17.2,4.7,386.5,49.1,8.1,13.1,0.4,0.2,0.4,0.1,3.4,1.6,0.2,15.8,327.4,169.5,75.0,0.6,0.3,0.7,1.0,0.4,4.4,2.2,24.6,46.7,12.499999999999998,5.3,0.8,0.8,1.1,13.0,180.0,33.9,5.9,6.3,0.2,0.9,0.4,0.9,5.6,3.7,151.8,246.1,225.4,167.5,19.5,17.1,25.7,9.7,0.0,0.0,75.5,89.3,66.5,68.4,38.2,8.3,0.3,0.8,0.9,0.8,1071.2,155.9,102.4,51.7,5.0,5.2,207.4,79.2,0.9,2.9,0.5,0.1,119.0,46.4,0.4,4.5,0.1,0.0,4.1,0.9,2.8,2.5,0.0,0.9,0.0,0.2,13.8,11.6,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.7,1.7,0.4,0.2,22.2,9.3,1.3,6.1,0.4,1.7,0.0,0.5,0.3,0.4,0.0,0.0,0.1,0.0,1.6,5.0,0.0,0.1,0.0,1.0,702.8,1275.3,6.4,33.9,45.9,66.0,0.0,1.1,0.0,0.0,0.0,0.1,0.0,0.3,0.0,2.8,0.0,0.0,0.0,0.4,0.1,2.3,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.3,3.1,1.0,0.0,0.1,1.1,1.6,23.0,8.7,0.7,2.6,23.5,13.4,0.3,0.1,23.0,81.0,0.0,0.0,5.9,0.2,2.8,9.5,19.9,11.4,0.7,11.8,16.3,33.2,0.2,3.8,0.0,0.1,0.0,0.0,697.6,466.7
2025-03-01 00:00,2025,March,3.1,0.0,56.2,194.5,641.1,1302.2,3693.8,2430.9,7426.9,8068.0,8318.7,37.6,40.3,164.5,0.0,5204.5,199.7,5325.9,5571.3,138.68448985069347,125.51316601143915,62.9,8.8,366.1,96.1,144.4,200.0,6.5,1.0,28.3,5.7,274.0,98.8,585.9,750.7,49.2,10.3,392.1,184.2,36.8,22.8,75.0,32.9,17.3,7.6,6.5,3.2,19.9,10.3,13.5,1.8,19.3,56.6,7.6,1.3,236.2,112.9,64.8,54.9,25.0,8.3,33.7,29.0,112.3,16.4,213.2,148.0,16.9,77.1,3.1,5.8,49.1,48.1,93.1,11.4,0.3,0.4,17.5,6.8,439.8,55.9,9.5,11.0,0.5,0.7,1.2,0.0,4.6,1.3,0.0,0.1,244.0,137.7,84.4,1.0,0.6,1.7,1.2,0.2,7.4,2.7,28.4,44.4,14.999999999999998,9.8,1.6,20.9,1.3,27.3,223.2,66.0,8.1,1.8,0.6,1.7,0.3,0.4,5.3,3.8,185.7,279.5,300.1,152.2,14.4,14.0,24.3,9.8,0.0,0.1,77.0,141.9,67.5,64.6,53.4,7.3,0.5,0.1,0.3,2.0,1274.8,212.6,122.6,65.5,5.8,7.1,290.2,113.0,1.7,4.4,1.0,0.2,116.5,25.9,2.0,3.1,0.0,0.0,7.5,0.6,11.5,1.5,0.0,1.0,0.0,0.0,18.0,15.2,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.9,0.8,1.3,9.0,0.4,29.8,22.7,0.9,6.8,0.5,1.6,0.6,0.2,0.5,0.1,0.0,0.1,0.0,0.4,1.7,5.4,0.0,0.1,0.0,0.5,889.2,1557.1,11.8,34.9,53.2,58.2,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.5,0.6,2.5,0.0,0.0,0.0,0.6,0.5,2.5,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.7,4.5,0.5,0.0,0.1,1.9,2.6,34.2,0.9,0.5,3.3,33.4,13.9,0.2,0.0,32.2,79.5,0.0,0.2,16.6,1.4,3.8,9.2,12.9,9.2,0.4,8.6,9.4,32.4,0.5,7.1,0.0,0.0,0.0,0.0,621.2,362.6
2025-04-01 00:00,2025,April,2.9,0.0,173.8,116.9,728.3,1215.7,3495.0,2026.9,6737.6,7465.9,7756.6,37.1,64.1,248.3,0.0,3893.1,117.0,3904.4,4285.4,100.759687370772,116.19193449315088,55.7,6.3,316.4,104.0,180.9,57.7,10.8,0.9,47.4,6.6,261.7,111.6,547.7,147.8,53.4,8.3,315.8,198.4,23.0,9.7,97.2,19.3,13.2,2.9,7.0,2.2,8.5,4.0,7.1,18.1,17.5,45.5,7.2,2.4,204.7,85.9,67.7,51.0,26.7,9.0,37.8,9.8,58.4,14.0,220.9,157.5,18.5,49.5,2.7,2.1,49.2,18.2,80.1,10.4,0.3,0.1,14.1,3.6,461.2,43.2,10.1,6.3,0.3,0.4,1.7,0.1,4.2,2.0,0.0,0.0,203.7,116.7,87.3,0.9,0.7,0.9,0.8,0.2,6.8,2.4,21.5,42.1,14.4,12.8,2.2,1.6,1.3,8.9,165.3,75.5,8.8,2.5,0.9,1.5,1.5,0.1,7.4,2.8,143.1,183.6,209.3,130.6,13.8,16.5,22.5,13.8,0.0,12.3,85.6,98.8,82.4,107.9,52.9,6.9,0.1,0.0,0.3,0.6,1028.4,186.6,168.9,51.5,5.4,6.0,216.0,78.2,0.7,2.4,1.0,0.1,100.9,36.3,1.1,0.0,3.5,0.2,2.5,1.0,10.2,0.9,0.3,0.7,0.0,0.0,16.6,10.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.6,10.2,0.5,29.1,16.0,0.6,10.1,1.9,1.6,0.7,0.0,0.4,0.3,0.0,0.0,0.0,0.4,1.4,3.6,0.0,0.0,0.0,0.1,952.9,1200.3,9.7,34.5,38.8,45.8,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.4,0.4,2.7,0.0,0.0,0.0,0.3,0.1,2.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.8,2.1,0.8,0.0,0.1,3.4,2.5,25.5,1.2,0.7,2.3,26.6,9.5,0.1,0.0,35.3,66.8,0.0,0.1,10.2,0.4,1.7,7.4,12.6,9.4,1.5,9.5,13.9,31.5,1.2,3.8,0.0,0.0,0.0,0.1,730.0,375.5
2025-05-01 00:00,2025,May,2.8,0.0,6.7,144.1,579.9,1454.7,3473.0,2075.3,7003.0,7582.9,7733.7,42.7,49.9,133.9,0.0,4163.9,77.0,4194.3,4382.0,106.6685811685418,117.56350067179362,61.7,8.9,289.1,115.3,168.8,24.9,9.7,1.2,24.3,7.1,304.6,111.9,557.8,194.3,51.7,25.8,342.3,222.2,32.5,8.6,84.2,28.8,10.2,5.5,5.4,5.1,16.9,4.8,16.4,1.0,12.1,43.7,15.0,4.1,188.9,95.1,59.1,44.4,42.9,9.9,35.2,7.6,60.6,36.0,199.8,110.0,20.2,65.5,2.2,3.3,36.3,37.9,70.9,14.3,4.8,0.2,17.7,4.4,376.3,61.1,16.5,9.2,0.9,0.4,1.1,0.1,5.9,1.9,0.0,0.0,220.4,143.4,77.6,1.3,0.6,9.3,1.2,0.2,5.3,1.2,31.7,38.3,9.2,5.0,1.9,3.3,1.1,11.0,197.3,35.5,6.1,1.2,0.5,0.4,1.1,0.1,7.6,2.1,164.9,219.3,309.4,128.2,10.3,12.7,27.6,38.7,0.0,0.0,170.8,130.8,61.5,67.6,51.6,8.9,0.1,0.0,0.2,0.7,1232.3,221.5,123.5,65.7,7.4,10.4,208.2,95.5,0.8,2.8,2.0,0.0,104.1,27.5,0.8,0.9,0.0,0.2,2.3,0.5,7.3,0.6,0.3,1.1,0.1,0.0,10.8,19.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.4,0.7,20.9,0.1,31.8,22.7,1.0,6.7,0.9,2.0,0.2,0.1,0.1,0.2,0.0,0.1,0.0,0.0,1.0,6.5,0.0,0.2,0.0,0.2,726.4,1277.5,6.6,35.5,51.3,48.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.7,0.1,2.7,0.0,0.0,0.0,0.7,0.1,2.5,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.2,2.0,0.6,0.0,0.4,2.1,4.0,23.1,1.1,0.6,3.6,29.9,15.0,0.1,0.0,28.4,100.2,0.0,0.2,18.1,0.4,2.0,7.6,11.3,7.3,2.0,6.5,18.7,39.8,0.9,5.9,0.0,0.0,0.0,0.0,606.1,419.4
